BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0.09010134771888903,1.0472117237876124,0.6634738005568416,-0.860979674066653,0.5604965779814269,0.5802421988593395,1.1192168930161817,-0.7265580152915841,-0.1257288786049633,0.05875403026951086,0.9629629629629629,0.10084033613445378,-0.347066493907621,-0.7691343395211164,0.012272073575421327,-0.22528716084054992,0.6666666666666666
-0.8004858831879876,-0.27363455103073947,-0.26057378960756733,0.1935782345049572,-0.5004232369487992,-0.2755304837804385,-0.43005397645246957,0.15734741916442627,0.8067437433332423,-0.9669466912107568,-0.25925925925925924,-0.5966386554621849,0.24216002889567323,0.15489113878470095,-0.491248018245084,0.8610806023717075,-0.6666666666666666
0.38213865320556933,1.0133160966456225,0.436707425060661,-0.8542447964766707,0.42584617178511613,0.7660226471663087,0.5437787267087136,-0.683714348619418,-0.15314793729629217,0.06329737183421412,0.6296296296296297,0.25210084033613445,0.8503298421158901,-0.7835236904623514,0.5782987645869623,-0.1331033167344595,0.3333333333333333
-0.9441052410715941,0.5216972745659687,-0.30013201537156786,0.07473272049987782,0.09143603247418615,-0.30574594430654334,-1.1311554371020716,0.28507378811045875,-1.7649633375238643,0.5050812484174727,-1.7407407407407407,0.6386554621848739,3.191012228102254,1.4998245202464024,-1.054723247032969,0.4885475227980936,1.0
0.13969457732180132,0.8714304460771601,0.8308113128423379,-0.8846915304818804,0.4680358492647969,0.6333067112821017,0.7675834569778989,-0.7264666691192126,-0.35950229579119214,0.05706777399251654,-0.14814814814814814,-0.008403361344537815,-0.26086235596136786,-0.8680072447367161,0.2231088124231169,-0.06059760801084027,0.6666666666666666
0.5424403157031567,-0.26125865856320646,-1.8842922611875206,-0.04088898399945565,-0.0004899863311112767,0.24914121593408978,-0.12530721488123464,0.49597016560915635,0.23246408556811132,0.18443789553273912,-1.6296296296296295,0.08403361344537816,-3.3077107520547098,0.023051073299995496,0.3465879326883075,-0.4959650607238437,0.0
0.02158543630407934,0.7308570174602461,0.9353759054138185,-0.8841942052453503,0.5357934116486154,0.5650224168801722,0.9770758979080308,-0.6927864088204827,-0.2877486618716239,0.13472971887105573,0.037037037037037035,0.42016806722689076,-0.5063065842312325,-0.6764806341312977,0.19203962035825106,-0.14156341749805507,0.6666666666666666
0.11527586439079379,0.7141844922202709,0.622727721179748,-0.8524231845294171,0.5700404046345374,0.6138406328960164,0.7800224394318126,-0.7886849880813498,-0.35444855445590434,-0.027550465345938514,0.7777777777777778,0.40336134453781514,0.6836755714939026,-0.6360265950527614,0.3536017389057821,-0.139917109688323,0.6666666666666666
-0.9043950957365767,0.4232921618188031,-0.6222336925644847,0.06487076384657008,-0.09606367065615731,-0.2926269062580081,-0.8207193919320825,0.36847634188214845,-1.3723571186967691,0.462641043121628,-2.2222222222222223,0.8403361344537815,4.1184532503859135,1.3962946002588734,-1.3091437366417673,0.4399026641537426,0.6666666666666666
-0.7180310137218998,-0.22718194869254957,0.1866437310165119,0.1256165648936173,-0.5396799672189118,-0.25734739796652356,-0.007464391588394798,-0.08457123390563881,0.9257179391711566,-0.841308340874705,0.07407407407407407,-0.7310924369747899,0.07231936298353084,0.17332081674308364,-0.8005367537117725,0.7307086183133683,-0.6666666666666666
-0.944956613577286,-0.16961750984750873,0.05536171644417896,0.13877660596750055,-0.5264372866917799,-0.24033804015639637,-0.46214621312160203,0.07598612446463873,0.8439937526832595,-1.1112100782548044,-0.18518518518518517,-0.9915966386554622,0.583651428724662,0.08535660185186493,-0.7701439842528874,0.7735417263575609,-0.6666666666666666
0.16369432175372559,0.7802801788667484,0.7478213249734508,-0.9127072743702974,0.5451289779538367,0.8440914018538251,0.6098568247371098,-0.2643115669225209,-0.10309620966813236,0.03365991359273027,0.8518518518518519,0.20168067226890757,-0.49101108238549934,-0.7451308889993461,0.4953493604760703,-0.021829876135055912,0.6666666666666666
-0.8357014740412013,-0.25342349329215935,-0.17808005170594388,0.15664886993423496,-0.4752109900764392,-0.26007711287890856,-0.43151595515205454,-0.14501656911879415,0.8208013449559018,-1.0160688733005685,-0.037037037037037035,-0.907563025210084,-0.35323327773310825,0.1211884430703408,-0.5673415558423965,0.7564044543231901,-0.3333333333333333
0.2913680839237958,0.7036005911664084,0.7915347603125208,-0.8808231122253066,0.5645590702776445,0.6181797192400819,0.9506268437794947,-0.911030566804399,-0.4945667361943034,-0.1033893068203491,0.4444444444444444,0.36134453781512604,-0.3544412249598882,-0.7623045244238559,0.1133729475779586,-0.10790641420945478,0.3333333333333333
-0.7860802052771358,-0.08044094495432444,0.17620809099643342,0.22599760616364858,-0.5446261656901286,-0.28927437162361624,-0.6090602782096523,0.16331981319536037,0.5687520288679259,-0.8840654248213071,-0.07407407407407407,-0.7310924369747899,1.1523257857088305,0.43505758920766374,-0.5283843287208585,0.889170159665758,-0.3333333333333333
0.5699712323187929,-0.09438648517366834,-1.4971138815522276,0.03922685935768315,0.07187928404538686,0.2837416572603917,-0.04887932992433472,0.6060673000204442,-0.22567272108601302,0.11545580343332681,-0.9629629629629629,-0.35294117647058826,-3.9316889376831132,0.09335752803463498,0.25727308380653024,-0.595952244615239,0.0
0.18136614339799312,-0.34688910351232805,-1.670430082256503,0.18051949657730076,-0.134254684958442,0.22803591370996495,-0.15422640430655812,0.5025128247032431,0.026852954071427414,0.053778498310510604,-1.7037037037037037,-0.3025210084033613,-3.11949289103181,-0.22836852929381685,0.17788310053031342,-0.5565313654979951,0.0
-0.9450386061284707,-0.2745102820430911,-0.11083327283976356,0.1597527152227088,-0.5331306031957354,-0.1954079308475531,-0.1547330629873544,0.18698439068468156,0.6678411884230708,-0.9523654244396145,-0.1111111111111111,-0.8571428571428571,0.2497934274475547,0.1322898132980129,-0.601200969072896,0.7587316739344793,-0.6666666666666666
-0.7123955497630977,-0.25904480192567314,-0.10655250080739072,0.1686083335579793,-0.4715284028496506,-0.3690228288944015,0.04030149563439526,0.05897122335185523,0.9039051070094615,-0.9921686027225954,0.18518518518518517,-0.8151260504201681,0.09318812815780211,0.16307308384178498,-0.5355073718964748,0.8945162379577655,-0.6666666666666666
-0.943517732734555,-0.022491776447582476,0.1722124870870667,0.24685867507736664,-0.4237007595509192,-0.3474718389408715,-0.4497925779707899,0.349768231413602,0.973174077202926,-0.901335720301852,0.1111111111111111,-0.9327731092436975,0.5834937725562015,0.3446939433910848,-0.8056689510468794,0.8806263611137295,-0.6666666666666666
0.08243195803535026,0.8628095964823608,0.5246529354851522,-0.9074494370425835,0.5905675810643647,0.6361120685856965,0.817585713138072,-0.5317864903298553,-0.4795214366392109,-0.0341039658534217,0.5185185185185185,-0.01680672268907563,-0.12414417029591777,-0.7566523843179126,0.1831855764145004,-0.049841618273002035,0.3333333333333333
-0.6704213708080464,-0.12823053299223747,-0.029599873017995937,0.23991785006587124,-0.44892070787074384,-0.36534861681404746,0.251653121092452,-0.09896076244826,0.747918896001098,-0.8234475026969106,-0.18518518518518517,-0.5714285714285714,-0.08971085194772546,0.3639688548482004,-0.951716551473267,0.711412928733208,-0.3333333333333333
0.15440849072319268,0.9948378822424744,0.8875832250724941,-0.821742089847498,0.6985906429155511,0.7026974355941005,0.45820290558952936,-0.45101804161412484,-0.3411885822802779,-0.011954964360373167,0.07407407407407407,0.4957983193277311,0.13781292919730168,-0.8219461826066294,0.11219979283427839,-0.19124948863351843,0.6666666666666666
-0.7475271819868164,-0.10695562795333673,-0.3649389849137653,0.15410924127307993,-0.5235661501558612,-0.15290973567501256,-0.08132275006566211,-0.10302931508172311,0.7334130530678814,-1.0962664238407287,-0.25925925925925924,-0.7058823529411765,0.21357546130572305,0.12269582060419151,-0.6712037082139439,0.9857603589724105,-0.3333333333333333
-1.0516172642376866,-0.031965679145535185,-0.14000201312909324,0.2929337764606913,-0.5309745994168841,-0.43982502499061277,-0.16030042658636517,0.14851436150897188,0.6389081461846229,-0.9125364657309771,0.6296296296296297,-0.6974789915966386,0.14435568573583477,0.034170367849068184,-0.771938039702901,0.7167131471304381,-0.6666666666666666
0.5866916603685788,-0.3529899569362722,-1.9561691651595483,-0.043758983258647674,-0.004539114573335606,-0.013015770410296796,0.06971384146885316,0.4836814097456903,0.1315334660372883,-0.12851300690167777,-1.5185185185185186,0.05042016806722689,-3.9236672963022126,-0.09594773642521644,0.09095815113710375,-0.7818842699266282,0.0
-0.777558370810665,-0.2935324783208807,-0.40687088559778223,0.13039030007554522,-0.45108794971293226,-0.22304466505429232,-0.0699082204608989,-0.03369866403230021,0.7452605429656041,-0.9259970574855496,-0.6666666666666666,-0.4789915966386555,-0.09965128309332075,0.13285871788880263,-0.6417001589445492,0.9401531285829221,-0.3333333333333333
-0.9573656135001558,-0.10397983026262296,-0.25790405730000615,0.2939994889685853,-0.4912823305658702,-0.3262728260432467,-0.5369877109888472,0.1513373614366425,1.094859389593001,-1.0138876964344925,0.1111111111111111,-0.907563025210084,0.33595091131791954,0.2512304895664506,-0.23335236064594414,0.8804328108223152,-0.6666666666666666
-0.7804042380171343,-0.1687867877389653,-0.08688975531242006,0.0838140222312739,-0.6066004458260316,-0.2618146456342253,-0.2410771400718602,0.16225984325943385,0.676475600034966,-0.9393060155943125,0.2962962962962963,-0.5714285714285714,0.5312397464073297,0.44451487211575014,-0.3419574567991857,0.9305516514885362,-0.3333333333333333
0.20347672258535943,0.7966894212386342,0.784131564558527,-0.8854374950720804,0.491514415227715,0.6806331992378774,0.6110490928065266,-1.0373447424643363,-0.24926697076868376,0.03754400810155252,0.7777777777777778,-0.05042016806722689,-0.9786913026110452,-0.7569306160951027,0.5561276178641291,-0.24116297441682286,0.3333333333333333
-0.9489630189110124,0.4360527605071847,-0.029983758600935353,0.16509258210988753,-0.0880654079579639,-0.2846262466632844,-0.9004068885791836,0.5886392050875849,-1.409027137572137,0.46167523968326885,-1.5555555555555556,0.9831932773109243,3.6904272240680385,1.461091604326658,-1.1138959777260309,0.5201956705960464,1.0
0.32522277658333265,0.7257151310845634,0.8840617027778255,-0.8654813117010919,0.5202870589524335,0.7365477076310635,0.6708252049968944,-0.8514076527889523,-0.17099506107982176,0.09275153330082103,0.8888888888888888,0.36134453781512604,0.2506296593964679,-0.7874419866584104,0.3265076387935493,-0.31026281206035605,0.6666666666666666
0.07255539530503656,0.7078407220884877,0.9242040872028041,-0.9179031588608453,0.6317871548685656,0.659189728904331,0.8824991520095239,-0.8803066381780734,-0.19731634643471127,0.12889686942308232,0.25925925925925924,0.08403361344537816,-0.28067425247686884,-0.7067569752591417,0.33111580753327036,-0.0403749445432046,0.6666666666666666
0.15933960825701723,0.6881147551567502,0.7456593430635096,-0.8288117257552288,0.563770232786871,0.5379336416206804,0.8360604366492029,-0.8041713802455955,-0.06431187667660349,-0.08972431854479304,-0.14814814814814814,0.2184873949579832,-0.7131017252830955,-0.8056358627622611,0.5862761175847572,-0.025292133336656315,0.6666666666666666
0.49759064957564036,-0.15228601310158646,-1.6575021213458818,0.0832336792276546,-0.11829712381384602,0.14622434679979404,-0.16683451042099998,0.35647255909865827,0.23644942522223789,0.015215104432726263,-1.2962962962962963,-0.10084033613445378,-3.8005953389391167,-0.273828758930445,-0.12137413978747252,-0.6181617771078873,0.0
-0.9743140443522053,-0.2550480214050845,0.2984456636884521,0.14676550938548322,-0.49632261512712716,-0.3095957017821179,-0.36400728506509156,0.23510462319184303,1.0163807112354737,-0.9456452595220012,0.4444444444444444,-0.8907563025210085,-0.4725376934583582,0.269878249951243,-0.9586464115871333,0.8905040286275587,-0.3333333333333333
0.49276144174353065,-0.16095704915738196,-1.5604303910218944,0.008723247352337078,0.013547659914903218,0.15587038332760972,-0.18247122835346147,0.5253801037797193,0.25635921151332003,0.056523075117373096,-0.37037037037037035,-0.12605042016806722,-3.183212513045501,-0.17920238974481315,-0.06300037915436357,-0.6791936020858559,-0.3333333333333333
-0.9256045127063642,0.5818044121315722,-0.4987653752619859,0.060891130261216266,-0.04338006772897143,-0.273339316475327,-0.737843059584466,0.8053912480923711,-1.309277786291092,0.5898502916202838,-1.5555555555555556,1.0252100840336134,4.821112168124878,1.68620821603529,-0.9997640468662498,0.5337990474123955,1.0
-0.7616783213791624,-0.13247985002885931,0.0860812844694732,0.01761622162090952,-0.4382510184776955,-0.4940160989963764,-0.31198693288030704,0.13468299409099566,1.0623414926514085,-0.9535292971162702,0.2222222222222222,-0.8823529411764706,0.6876931876485722,0.16485955364458177,-0.10820444224146154,0.8209119390531407,-0.3333333333333333
-0.9426991911755257,0.642039145179957,-0.6451153765979516,0.059126286773039494,-0.08337525916183439,-0.5015300018636862,-0.8912996171311777,0.8765085608153415,-1.5135929360271665,0.4322666081637296,-1.6666666666666667,1.0,2.7795686253689547,1.5171286373917048,-1.1045379349098894,0.5701076973879907,0.6666666666666666
0.3435651741162195,-0.3047295428238963,-1.852413461652674,-0.05445233356970712,0.052368081121097,0.19683096736696779,-0.03526707134892523,0.4520795554830717,-0.07617699829394815,0.06576442535293164,-0.8888888888888888,0.025210084033613446,-3.955354899488238,0.06911766403029104,0.11001065043098529,-0.611375154681257,0.0
-0.8345661107665372,0.5460322858341496,-0.17321908918696083,-0.025149190537732576,-0.11025099229917062,-0.288493960283139,-0.9482327359816634,0.7549692079737712,-1.701686672594497,0.4728740496436323,-1.962962962962963,0.9747899159663865,3.952191484820834,1.528608454672773,-1.4449791093419893,0.6387134007432069,0.6666666666666666
-0.935992320734502,0.6098708105767204,-0.49894654752652146,-0.031457954582699864,-0.006466788495748413,-0.5092969470961449,-0.9331556818273383,0.5782652715737427,-1.467705282751902,0.5535151620900159,-1.7407407407407407,0.8907563025210085,3.2197111466071426,1.2349526839407516,-1.2682745084142528,0.4296647043836959,0.6666666666666666
0.09691913187600024,0.7382970677638347,0.8817573642671023,-0.8540984628995181,0.49558329556237996,0.7136500838550777,0.40829864836645635,-0.9193536626111732,0.04660342562530557,0.028577523167887073,0.8148148148148148,0.31092436974789917,-0.49934179581801114,-0.6435237184925185,0.2216111951539748,-0.056422334945912,0.3333333333333333
0.12069316614219341,0.7031235369067442,0.7911914383614855,-0.890186300502782,0.5230432975423599,0.9366452454215914,0.9422134118560546,-1.111865463126825,-0.22386871986528661,0.027027754977404575,0.2962962962962963,0.2184873949579832,-0.031081352705887494,-0.6439116846219374,0.21993395623281206,-0.06208852809033745,0.6666666666666666
0.11718173649443817,0.7899644825991529,0.7469434588224049,-0.8626436058630803,0.5264942546809739,0.7504565680382389,0.6962710830899868,-0.9909264376215228,-0.18403331287809155,0.11275673116243845,0.25925925925925924,0.03361344537815126,-0.15207514350532492,-0.7735206530331815,0.44788471209834374,-0.22595275351591146,0.3333333333333333
0.08286089950047332,0.7101727587689545,0.86117948579893,-0.9290719605336705,0.5348315464399428,0.7798821851183045,0.8207890457713591,-0.702342560579447,-0.5410962822224211,-0.008914979545827638,0.7777777777777778,0.03361344537815126,0.48383267378214884,-0.9095936400076059,0.17480550409080206,-0.04766247077024533,0.6666666666666666
0.07432164937828703,0.8187957417190749,0.9341720912285387,-0.8703539230069647,0.5968296026943433,0.6040065503116404,0.7853465108104372,-0.5776722199369925,-0.13735427528265318,0.2076999770916749,0.48148148148148145,0.23529411764705882,-0.23875239489478012,-0.8907432160039566,0.5769359372837337,-0.16903183889016948,0.3333333333333333
0.14121859642942142,0.7170643186391621,0.7317197147402611,-0.93944710803219,0.481733003608163,0.6167263808894632,0.964190311481156,-0.47689408247865467,-0.09604256742120222,0.23372616616409192,0.3333333333333333,0.6470588235294118,0.17494265311156404,-0.7219152546489336,0.7526032883632887,-0.04880684140474428,0.6666666666666666
0.03566258689996977,0.8552337964088119,0.719945891389751,-0.9709388301806016,0.5314392080118557,0.6444720380302031,0.72576034396944,-0.6317279527064616,-0.36058708665143197,0.05374250344197599,0.37037037037037035,-0.24369747899159663,0.3634185772749083,-0.7288821013358,0.32830515856970655,-0.31439873311217403,0.6666666666666666
-0.8276100330440366,-0.16530773610534513,-0.3552875628369833,0.2587640552327277,-0.43750639239053246,-0.33904376975308087,-0.12294906809260531,-0.21784224663205343,1.037847106918297,-0.9381131779812261,0.2222222222222222,-0.907563025210084,0.14717032945744882,0.34798080732046105,-0.6170719344134622,0.6679182455256857,-0.6666666666666666
0.23389249385571978,0.7295196587908689,1.1780086897947322,-0.9421760851313691,0.5609178064411552,0.663796371784801,0.6876822195817953,-0.4418848942479111,-0.13834534478609262,0.12045921241857575,0.07407407407407407,0.5294117647058824,0.10412013583095611,-0.7668912954059499,0.3155588269820019,-0.08736735605284655,0.6666666666666666
0.2564103145229114,0.8593256142031254,0.6518909696441922,-0.9777554405946479,0.6362550494484648,0.8013875138759097,0.6041181817807582,-0.993672345019916,-0.35763797953620047,0.06207428914869521,0.7407407407407407,-0.07563025210084033,0.5581648385624537,-1.038020753399753,0.06006456094195193,-0.09747607778580122,0.6666666666666666
0.2611873626566312,0.9615625860359456,0.6049794696932401,-0.7715906616214745,0.6657013203825722,0.5261303311119016,0.8822710567903519,-0.997808167343924,0.0197661690813324,0.07148766360024678,0.2222222222222222,0.06722689075630252,0.11290545687178666,-0.9567153711236237,0.3246138948740092,-0.1425802893458973,0.6666666666666666
-0.8025212546569516,-0.28318578250693033,-0.08555001201126293,0.18414400524761593,-0.4427888719366991,-0.37114157218175614,0.0379888562084486,0.12460143064278296,0.7452183844205373,-0.9337796146215591,0.037037037037037035,-1.2436974789915967,-0.050638113234685714,0.2117504610110126,-0.17049461588193862,0.773554509324013,-0.3333333333333333
0.298913477176992,0.6012824553049086,1.005876678680131,-0.7918852351464266,0.6401106573922603,0.7415393167891084,0.6312356006602675,-0.762076169587728,-0.23886010972961202,0.2456765971391128,0.4074074074074074,0.03361344537815126,0.6654931932153553,-0.7478414467127449,0.460359261991984,-0.1134715572600927,0.6666666666666666
-0.8230537127506556,-0.19459643975257382,-0.12613333915039407,0.14845493658935568,-0.5215905589512191,-0.3872306594038569,-0.21245007095129131,0.2657850613130119,0.6460189825946963,-0.9138705750390764,-0.07407407407407407,-0.5714285714285714,1.1903767153920102,0.12559953970961088,-0.2956800563459333,0.7653806824518016,-0.6666666666666666
0.15743568936291255,0.7102846761819074,0.47186984089494094,-0.9255146159649251,0.6721675283625403,0.8775403406412859,0.8162699052307673,-0.8349167176742495,-0.2946268527679986,0.011022103008175275,0.37037037037037035,0.37815126050420167,-0.380427119657201,-0.6695792665006118,0.4766091513753611,-0.1783844686396267,0.3333333333333333
-0.9742172672834574,0.42392843181724693,-0.2829140604701722,-0.07173347841034379,-0.07425659679321546,-0.3607691623411146,-0.7859279808150966,0.4862647822320398,-1.5594441663723229,0.6378546013645785,-1.8518518518518519,1.2773109243697478,3.675198713574172,1.3179127571520273,-1.1872855945915517,0.30379190549777885,0.6666666666666666
-0.6029933763257346,-0.20990546296210252,-0.4038157130727893,0.047544697260545804,-0.6128156325280026,-0.3976835178905663,-0.09821466056209695,0.15243684896180454,0.5824269561392496,-1.065960804602688,-0.3333333333333333,-0.5462184873949579,0.23795618916138042,0.339958823874306,-0.7726920849326664,0.7676997032818536,-0.3333333333333333
0.12305706207770271,0.7929621608519377,0.8559155418973933,-0.9620381765770947,0.45906591774542743,0.8518187504183476,0.602331543628865,-0.7688734203441452,-0.27973685865325026,0.1276372339840003,0.1111111111111111,0.33613445378151263,-0.6418097368884979,-0.5776743708764766,0.3555942506375473,-0.20270679414702267,0.3333333333333333
-0.8545909427645235,-0.12276550466377746,0.25826723287394765,0.15351759115892422,-0.525999404552203,-0.41814704858211116,-0.1833561758351136,-0.2077396395367795,1.0370408341349064,-0.9407991202927402,0.37037037037037035,-1.2100840336134453,-0.035466936338698275,0.28855573679380997,-0.7981706368121418,0.9718022718754786,-0.6666666666666666
